id,timestep,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,target_type,priority
1,0.0,-294777.63022917294,293754.33547845593,408693.9098303264,2953.8512472228026,-2930.93647516897,-3596.439098303264,Ballistic_Missile,1
1,1.0,-291823.77898195013,290823.39900328696,405087.6607320231,2953.8512472228026,-2930.93647516897,-3606.249098303264,Ballistic_Missile,1
1,2.0,-288869.92773472733,287892.462528118,401471.60163371987,2953.8512472228026,-2930.93647516897,-3616.059098303264,Ballistic_Missile,1
1,3.0,-285916.0764875045,284961.526052949,397845.7325354166,2953.8512472228026,-2930.93647516897,-3625.869098303264,Ballistic_Missile,1
1,4.0,-282962.2252402817,282030.58957778005,394210.05343711335,2953.8512472228026,-2930.93647516897,-3635.679098303264,Ballistic_Missile,1
1,5.0,-280008.3739930589,279099.6531026111,390564.5643388101,2953.8512472228026,-2930.93647516897,-3645.4890983032637,Ballistic_Missile,1
1,6.0,-277054.5227458361,276168.7166274421,386909.26524050685,2953.8512472228026,-2930.93647516897,-3655.2990983032637,Ballistic_Missile,1
1,7.0,-274100.6714986133,273237.78015227313,383244.1561422036,2953.8512472228026,-2930.93647516897,-3665.1090983032636,Ballistic_Missile,1
1,8.0,-271146.8202513905,270306.84367710416,379569.23704390036,2953.8512472228026,-2930.93647516897,-3674.9190983032636,Ballistic_Missile,1
1,9.0,-268192.9690041677,267375.9072019352,375884.5079455971,2953.8512472228026,-2930.93647516897,-3684.7290983032635,Ballistic_Missile,1
1,10.0,-265239.1177569449,264444.9707267662,372189.9688472939,2953.8512472228026,-2930.93647516897,-3694.5390983032635,Ballistic_Missile,1
1,11.0,-262285.2665097221,261514.03425159724,368485.61974899063,2953.8512472228026,-2930.93647516897,-3704.3490983032634,Ballistic_Missile,1
1,12.0,-259331.4152624993,258583.09777642827,364771.4606506874,2953.8512472228026,-2930.93647516897,-3714.1590983032634,Ballistic_Missile,1
1,13.0,-256377.5640152765,255652.1613012593,361047.4915523841,2953.8512472228026,-2930.93647516897,-3723.9690983032633,Ballistic_Missile,1
1,14.0,-253423.7127680537,252721.22482609033,357313.7124540808,2953.8512472228026,-2930.93647516897,-3733.7790983032633,Ballistic_Missile,1
1,15.0,-250469.8615208309,249790.28835092136,353570.1233557775,2953.8512472228026,-2930.93647516897,-3743.589098303263,Ballistic_Missile,1
1,16.0,-247516.0102736081,246859.35187575239,349816.72425747424,2953.8512472228026,-2930.93647516897,-3753.399098303263,Ballistic_Missile,1
1,17.0,-244562.15902638528,243928.4154005834,346053.51515917096,2953.8512472228026,-2930.93647516897,-3763.209098303263,Ballistic_Missile,1
1,18.0,-241608.30777916248,240997.47892541444,342280.4960608677,2953.8512472228026,-2930.93647516897,-3773.019098303263,Ballistic_Missile,1
1,19.0,-238654.45653193968,238066.54245024547,338497.6669625644,2953.8512472228026,-2930.93647516897,-3782.829098303263,Ballistic_Missile,1
1,20.0,-235700.60528471688,235135.6059750765,334705.0278642611,2953.8512472228026,-2930.93647516897,-3792.639098303263,Ballistic_Missile,1
1,21.0,-232746.75403749407,232204.66949990753,330902.57876595785,2953.8512472228026,-2930.93647516897,-3802.449098303263,Ballistic_Missile,1
1,22.0,-229792.90279027127,229273.73302473855,327090.3196676546,2953.8512472228026,-2930.93647516897,-3812.259098303263,Ballistic_Missile,1
1,23.0,-226839.05154304847,226342.79654956958,323268.2505693513,2953.8512472228026,-2930.93647516897,-3822.0690983032628,Ballistic_Missile,1
1,24.0,-223885.20029582566,223411.8600744006,319436.37147104804,2953.8512472228026,-2930.93647516897,-3831.8790983032627,Ballistic_Missile,1
1,25.0,-220931.34904860286,220480.92359923164,315594.6823727448,2953.8512472228026,-2930.93647516897,-3841.6890983032627,Ballistic_Missile,1
1,26.0,-217977.49780138006,217549.98712406267,311743.1832744415,2953.8512472228026,-2930.93647516897,-3851.4990983032626,Ballistic_Missile,1
1,27.0,-215023.64655415725,214619.0506488937,307881.87417613826,2953.8512472228026,-2930.93647516897,-3861.3090983032625,Ballistic_Missile,1
1,28.0,-212069.79530693445,211688.11417372472,304010.755077835,2953.8512472228026,-2930.93647516897,-3871.1190983032625,Ballistic_Missile,1
1,29.0,-209115.94405971165,208757.17769855575,300129.82597953174,2953.8512472228026,-2930.93647516897,-3880.929098303262,Ballistic_Missile,1
1,30.0,-206162.09281248885,205826.24122338678,296239.0868812285,2953.851247222803,-2930.9364751689695,-3890.7390983032615,Ballistic_Missile,1
1,31.0,-203208.24156526604,202895.3047482178,292338.53778292524,2953.8512472228035,-2930.936475168969,-3900.5490983032605,Ballistic_Missile,1
1,32.0,-200254.39031804324,199964.36827304884,288428.178684622,2953.851247222804,-2930.9364751689686,-3910.3590983032595,Ballistic_Missile,1
1,33.0,-197300.53907082044,197033.43179787986,284508.00958631875,2953.851247222805,-2930.9364751689677,-3920.1690983032577,Ballistic_Missile,1
1,34.0,-194346.68782359763,194102.4953227109,280578.0304880155,2953.8512472228067,-2930.936475168966,-3929.9790983032544,Ballistic_Missile,1
1,35.0,-191392.83657637483,191171.55884754192,276638.24138971226,2953.8512472228094,-2930.936475168963,-3939.78909830325,Ballistic_Missile,1
1,36.0,-188438.98532915203,188240.62237237295,272688.642291409,2953.8512472228135,-2930.936475168959,-3949.599098303242,Ballistic_Missile,1
1,37.0,-185485.1340819292,185309.685897204,268729.2331931058,2953.8512472228203,-2930.9364751689523,-3959.4090983032297,Ballistic_Missile,1
1,38.0,-182531.28283470636,182378.74942203506,264760.01409480255,2953.8512472228313,-2930.9364751689413,-3969.21909830321,Ballistic_Missile,1
1,39.0,-179577.4315874835,179447.81294686615,260780.98499649938,2953.8512472228485,-2930.936475168924,-3979.0290983031787,Ballistic_Missile,1
1,40.0,-176623.5803402606,176516.87647169727,256792.14589819624,2953.8512472228763,-2930.936475168897,-3988.839098303128,Ballistic_Missile,1
1,41.0,-173669.7290930377,173585.9399965284,252793.49679989318,2953.851247222921,-2930.936475168853,-3998.6490983030467,Ballistic_Missile,1
1,42.0,-170715.87784581468,170655.0035213596,248785.03770159028,2953.8512472229922,-2930.936475168783,-4008.459098302916,Ballistic_Missile,1
1,43.0,-167762.0265985916,167724.06704619093,244766.76860328758,2953.8512472231064,-2930.9364751686708,-4018.2690983027055,Ballistic_Missile,1
1,44.0,-164808.1753513683,164793.13057102246,240738.6895049852,2953.8512472232896,-2930.9364751684902,-4028.079098302366,Ballistic_Missile,1
1,45.0,-161854.3241041447,161862.19409585427,236700.80040668338,2953.8512472235843,-2930.9364751682,-4037.8890983018186,Ballistic_Missile,1
1,46.0,-158900.47285692065,158931.25762068655,232653.10130838244,2953.8512472240577,-2930.936475167734,-4047.6990983009337,Ballistic_Missile,1
1,47.0,-155946.62160969584,156000.32114551956,228595.59221008295,2953.8512472248203,-2930.936475166983,-4057.509098299502,Ballistic_Missile,1
1,48.0,-152992.77036246978,153069.3846703538,224528.27311178576,2953.851247226049,-2930.936475165773,-4067.3190982971832,Ballistic_Missile,1
1,49.0,-150038.91911524173,150138.44819518997,220451.14401349233,2953.851247228032,-2930.9364751638204,-4077.1290982934233,Ballistic_Missile,1
1,50.0,-147085.0678680105,147207.5117200293,216364.20491520502,2953.851247231236,-2930.9364751606663,-4086.9390982873197,Ballistic_Missile,1
1,51.0,-144131.21662077407,144276.57524487373,212267.45581692763,2953.8512472364177,-2930.9364751555645,-4096.7490982774,Ballistic_Missile,1
1,52.0,-141177.36537352926,141345.63876972644,208160.89671866636,2953.8512472448083,-2930.9364751473036,-4106.55909826126,Ballistic_Missile,1
1,53.0,-138223.51412627086,138414.70229459254,204044.52762043139,2953.8512472584107,-2930.9364751339112,-4116.36909823497,Ballistic_Missile,1
1,54.0,-135269.66287899038,135483.76581948035,199918.34852223928,2953.8512472804873,-2930.9364751121757,-4126.179098192097,Ballistic_Missile,1
1,55.0,-132315.811631674,132552.8293444035,195782.35942411717,2953.851247316359,-2930.936475076858,-4135.989098122101,Ballistic_Missile,1
1,56.0,-129361.9603842993,129621.89286938409,191636.56032610947,2953.8512473747137,-2930.9364750194054,-4145.799098007692,Ballistic_Missile,1
1,57.0,-126408.10913682955,126690.95639445825,187480.951228289,2953.8512474697523,-2930.9364749258357,-4155.6090978204775,Ballistic_Missile,1
1,58.0,-123454.25788920483,123760.01991968497,183315.53213077522,2953.851247624714,-2930.936474773269,-4165.419097513776,Ballistic_Missile,1
1,59.0,-120500.40664132716,120829.08344516075,179140.30303376447,2953.8512478776724,-2930.9364745242196,-4175.229097010751,Ballistic_Missile,1
1,60.0,-117546.55539303609,117898.14697104355,174955.26393757967,2953.8512482910783,-2930.936474117203,-4185.039096184789,Ballistic_Missile,1
1,61.0,-114592.70414406862,114967.2104975923,170760.41484275265,2953.85124896748,-2930.936473451255,-4194.849094827017,Ballistic_Missile,1
1,62.0,-111638.85289399316,112036.2740252319,166555.75575016017,2953.8512500754655,-2930.9364723603935,-4204.65909259247,Ballistic_Missile,1
1,63.0,-108685.00164210064,109105.33755466047,162341.2866612494,2953.8512518925068,-2930.9364705714347,-4214.469088910764,Ballistic_Missile,1
1,64.0,-105731.15038722484,106174.40108702623,158117.00757841166,2953.8512548758044,-2930.936467634244,-4224.279082837738,Ballistic_Missile,1
1,65.0,-102777.29912744528,103243.46462421997,153882.91850560292,2953.85125977957,-2930.9364628062663,-4234.089072808738,Ballistic_Missile,1
1,66.0,-99823.4478595959,100312.5281693588,149639.01944937505,2953.851267849392,-2930.936454861163,-4243.8990562278905,Ballistic_Missile,1
