id,timestep,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,target_type,priority
1,0.0,26663.743024471714,7019.784837176075,48022.79452003528,-2525.0235268578467,-582.1157418739955,-4802.279452003528,Ballistic_Missile,1
1,1.0,24141.985750638283,6438.42209315823,43216.91707343184,-2521.757273833431,-581.3627440178441,-4805.877446603437,Ballistic_Missile,1
1,2.0,21625.971784635356,5858.383404089975,38412.17502346031,-2516.0139660029286,-580.0386890682555,-4804.742049971526,Ballistic_Missile,1
1,3.0,19120.035508086232,5280.668012848602,33616.86797726838,-2505.936276549123,-577.7153912413723,-4795.307046191926,Ballistic_Missile,1
1,4.0,16631.701724956485,4707.010678257659,28845.434692916053,-2488.3337831297454,-573.6573345909442,-4771.433284352329,Ballistic_Missile,1
1,5.0,14173.842329312989,4140.378870554296,24122.626698779997,-2457.859395643495,-566.6318077033633,-4722.807994136055,Ballistic_Missile,1
1,6.0,11767.891462770098,3585.713989735209,19489.751601505617,-2405.950866542892,-554.6648808190869,-4632.875097274378,Ballistic_Missile,1
1,7.0,9447.86656379374,3050.8583731959197,15012.524694123622,-2320.0248989763586,-534.8556165392894,-4477.226907381995,Ballistic_Missile,1
1,8.0,7263.371692463792,2547.2476784367336,10787.036137711684,-2184.494871329947,-503.610694759186,-4225.488556411938,Ballistic_Missile,1
1,9.0,5276.771664112563,2089.2594113928835,6934.527399373533,-1986.600028351229,-457.98826704385027,-3852.5087383381515,Ballistic_Missile,1
1,10.0,3548.193131848615,1690.755094901048,3572.576150298092,-1728.5785322639474,-398.5043164918355,-3361.9512490754405,Ballistic_Missile,1
1,11.0,2110.4043406501582,1359.2890788643097,766.3784061176502,-1437.7887911984567,-331.46601603673844,-2806.197744180442,Ballistic_Missile,1
1,12.0,953.2622792130328,1092.5230062387225,0.0,0.0,0.0,0.0,Ballistic_Missile,1
2,0.0,40249.79382962148,4019.7654777678913,8078.362083100297,-338.6943079871721,-29.768536025317243,0.0,cruise_missile,2
2,1.0,39913.41092056576,3990.8001566145986,8077.735186435495,-336.3829090557158,-28.965321153292752,-0.6268966648023779,cruise_missile,2
2,2.0,39578.60735244747,3961.7177409990913,8076.486413863007,-334.8035681182881,-29.08241561550737,-1.2487725724876277,cruise_missile,2
2,3.0,39245.74837661541,3933.3270260791455,8074.625772139543,-332.8589758320578,-28.390714919945694,-1.86064172346381,cruise_missile,2
2,4.0,38914.37922657979,3906.037850419831,8072.168173445434,-331.3691500356242,-27.28917565931456,-2.4575986941094063,cruise_missile,2
2,5.0,38585.14545821521,3879.4451648293834,8069.133315234304,-329.23376836458493,-26.592685590447545,-3.0348582111299867,cruise_missile,2
2,6.0,38258.43271331323,3852.712286483656,8065.545521496127,-326.7127449019746,-26.732878345727574,-3.5877937381772873,cruise_missile,2
2,7.0,37933.45179643519,3826.174577605928,8061.433546739632,-324.98091687804254,-26.53770887772821,-4.111974756494259,cruise_missile,2
2,8.0,37608.96618062806,3799.57261477892,8056.830344306744,-324.485615807137,-26.601962827007927,-4.603202432887508,cruise_missile,2
2,9.0,37286.93658905855,3772.173739488539,8051.772800924163,-322.0295915695125,-27.398875290381202,-5.057543382581873,cruise_missile,2
2,10.0,36966.10220877701,3745.2923910438994,8046.301439672835,-320.83438028153483,-26.88134844463969,-5.471361251328234,cruise_missile,2
2,11.0,36646.84503887525,3718.1396221652026,8040.4600938124995,-319.2571699017548,-27.15276887869695,-5.84134586033533,cruise_missile,2
2,12.0,36329.692943374284,3691.954555264123,8034.295554133524,-317.15209550097046,-26.18506690107972,-6.1645396789752,cruise_missile,2
2,13.0,36014.65358439647,3667.2208379440563,8027.857192719981,-315.0393589778191,-24.733717320066738,-6.438361413542915,cruise_missile,2
2,14.0,35700.26223063539,3641.649160838247,8021.1965661945915,-314.3913537610758,-25.571677105809282,-6.660626525389606,cruise_missile,2
2,15.0,35385.87215870812,3614.618238692129,8014.367001676358,-314.39007192726575,-27.03092214611796,-6.829564518232938,cruise_missile,2
2,16.0,35073.06866490659,3587.302726364821,8007.423168814249,-312.8034938015324,-27.315512327308333,-6.943832862109235,cruise_missile,2
2,17.0,34762.20653020581,3558.92276937215,8000.420641364261,-310.86213470077973,-28.379956992670735,-7.002527449987476,cruise_missile,2
2,18.0,34453.46325551852,3529.1751982381593,7993.415451852027,-308.74327468728933,-29.74757113399065,-7.005189512234529,cruise_missile,2
2,19.0,34145.79375710503,3499.510843749815,7986.463642908405,-307.6694984134923,-29.664354488343974,-6.951808943622051,cruise_missile,2
2,20.0,33839.53285981514,3469.183631560464,7979.620818881284,-306.2608972898896,-30.327212189351236,-6.842824027120895,cruise_missile,2
2,21.0,33534.08403196512,3439.277652312888,7972.941701313213,-305.4488278500228,-29.905979247575946,-6.679117568070761,cruise_missile,2
2,22.0,33229.49254031272,3409.708085822751,7966.479691832029,-304.5914916523965,-29.569566490137333,-6.462009481184305,cruise_missile,2
2,23.0,32926.390486513075,3379.6949882708295,7960.286445931024,-303.10205379964646,-30.01309755192142,-6.193245901005243,cruise_missile,2
2,24.0,32624.370675940136,3350.951074085896,7954.411461017359,-302.0198105729387,-28.74391418493369,-5.874984913665145,cruise_missile,2
2,25.0,32324.038642611158,3321.250716845937,7948.901681983489,-300.3320333289786,-29.700357239958986,-5.509779033870592,cruise_missile,2
2,26.0,32025.76937302268,3291.6253737926722,7943.80112740767,-298.26926958848065,-29.62534305326485,-5.100554575818614,cruise_missile,2
2,27.0,31727.98461632673,3262.9836137117886,7939.150539317646,-297.7847566959482,-28.64176008088382,-4.650588090024099,cruise_missile,2
2,28.0,31430.523408386744,3234.594292746758,7934.9870592579355,-297.461207939985,-28.389320965030585,-4.163480059710764,cruise_missile,2
2,29.0,31133.264307841462,3206.204356106583,7931.343933187583,-297.2591005452806,-28.389936640174938,-3.6431260703519532,cruise_missile,2
2,30.0,30837.96902987026,3176.9103106822636,7928.250247503528,-295.29527797120187,-29.29404542431921,-3.093685684054988,cruise_missile,2
2,31.0,30542.48734124987,3147.6817643449895,7925.73069823684,-295.48168862038773,-29.22854633727422,-2.5195492666884998,cruise_missile,2
2,32.0,30249.217759147985,3119.1684716398267,7923.80539520694,-293.2695821018852,-28.51329270516262,-1.925303029899524,cruise_missile,2
2,33.0,29956.77931711684,3091.37058809625,7922.489702644525,-292.4384420311443,-27.797883543577083,-1.3156925624152551,cruise_missile,2
2,34.0,29664.36307799086,3065.197477451034,7921.794117509279,-292.4162391259828,-26.173110645215935,-0.6955851352455691,cruise_missile,2
2,35.0,29372.617310393365,3039.2090325613785,7921.724186435699,-291.7457675974945,-25.988444889655593,-0.06993107357962969,cruise_missile,2
2,36.0,29081.497649171786,3013.60562507901,7922.280461941404,-291.11966122158003,-25.60340748236819,0.5562755057048047,cruise_missile,2
2,37.0,28792.774763937432,2987.7898649415297,7923.458498229334,-288.72288523435384,-25.81576013748055,1.1780362879296415,cruise_missile,2
2,38.0,28506.019418890504,2961.45958348234,7925.248886610227,-286.75534504692774,-26.330281459189845,1.7903883808926526,cruise_missile,2
2,39.0,28221.173246752413,2935.0124653976486,7927.637330266774,-284.8461721380935,-26.447118084691258,2.388443656547567,cruise_missile,2
2,40.0,27937.179261554225,2908.802991262657,7930.604757777941,-283.9939851981879,-26.209474134991616,2.967427511166664,cruise_missile,2
2,41.0,27653.779851831612,2882.7986613896765,7934.127474523095,-283.39940972261485,-26.004329872980467,3.5227167451540966,cruise_missile,2
2,42.0,27372.02539473737,2856.2451251312395,7938.177350792877,-281.7544570942426,-26.553536258436708,4.049876269782325,cruise_missile,2
2,43.0,27091.188728096804,2827.6077752096858,7942.722045149105,-280.8366666405688,-28.637349921553845,4.544694356227401,cruise_missile,2
2,44.0,26810.164866507836,2799.053536078396,7947.725261301467,-281.0238615889675,-28.554239131289886,5.003216152362122,cruise_missile,2
2,45.0,26527.8430963088,2770.1987588132392,7953.147036506271,-282.32177019903634,-28.85477726515702,5.421775204804048,cruise_missile,2
2,46.0,26245.864182860216,2741.8557420052025,7958.944059243947,-281.97891344858436,-28.3430168080367,5.797022737675475,cruise_missile,2
2,47.0,25964.901020668327,2713.124370161955,7965.070013699318,-280.963162191889,-28.73137184324726,6.125954455371802,cruise_missile,2
2,48.0,25685.60157473648,2684.9069226862653,7971.475948353617,-279.2994459318474,-28.217447475689617,6.4059346542988544,cruise_missile,2
2,49.0,25406.872258729578,2657.4749130312766,7978.110665801577,-278.7293160069009,-27.432009654988757,6.634717447959544,cruise_missile,2
2,50.0,25129.023321111003,2629.6167652082236,7984.921130732438,-277.8489376185765,-27.85814782305292,6.810464930860541,cruise_missile,2
2,51.0,24851.495253568937,2601.835611673129,7991.852892861804,-277.5280675420654,-27.78115353509484,6.931762129366883,cruise_missile,2
2,52.0,24575.172619464152,2573.7638997693784,7998.850521473539,-276.32263410478623,-28.071711903750224,6.997628611734143,cruise_missile,2
2,53.0,24301.756078917253,2545.1454287241295,8005.858048128489,-273.4165405468997,-28.618471045248945,7.007526654950547,cruise_missile,2
2,54.0,24029.795056067243,2515.62601557555,8012.819414021051,-271.9610228500089,-29.519413148579446,6.9613658925618385,cruise_missile,2
