id,timestep,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,target_type,priority
1,1.0,14813.456004587035,-4636.864799248409,52434.87626261451,-1383.5993012477823,569.8231727417315,-5243.487626261451,Ballistic_Missile,1
1,2.0,13430.920969613535,-4067.4799351878883,47185.611933446526,-1382.5350349735,569.3848640605211,-5249.264329167983,Ballistic_Missile,1
1,3.0,12050.359885592925,-3498.9080254225873,41934.03238022448,-1380.5610840206095,568.5719097653011,-5251.579553222046,Ballistic_Missile,1
1,4.0,10673.456163392304,-2931.8423678751433,36686.5552331791,-1376.9037222006218,567.0656575474442,-5247.477147045388,Ballistic_Missile,1
1,5.0,9303.309032015937,-2367.5593526844295,31455.01793005566,-1370.1471313763661,564.2830151907135,-5231.537303123438,Ballistic_Missile,1
1,6.0,7945.564330034091,-1808.3841686851001,26261.02595873634,-1357.744701981846,559.1751839993293,-5193.99197131932,Ballistic_Missile,1
1,7.0,6610.297118231847,-1258.4661408276258,21143.210626405817,-1335.2672118022433,549.9180278574743,-5117.815332330523,Ballistic_Missile,1
1,8.0,5314.795420225905,-724.9251892065148,16167.998649548936,-1295.5016980059415,533.540951621111,-4975.211976856882,Ballistic_Missile,1
1,9.0,4086.628761274523,-219.11557971325453,11441.568454765376,-1228.166658951382,505.80960949326027,-4726.43019478356,Ballistic_Missile,1
1,10.0,2964.1939034121397,243.14931976035172,7112.222530864049,-1122.4348578623838,462.26489947360625,-4329.345923901327,Ballistic_Missile,1
1,11.0,1989.033645643463,644.7604737355443,3341.1197863019383,-975.1602577686766,401.6111539751927,-3771.1027445621107,Ballistic_Missile,1
1,12.0,1187.527568247797,974.8536846684306,231.75589844548085,-801.5060773956659,330.0932109328862,-3109.3638878564575,Ballistic_Missile,1
1,13.0,555.64583654232,1235.0886044412564,0.0,0.0,0.0,0.0,Ballistic_Missile,1
2,1.0,35410.27408577885,20682.51631680651,8096.164229345401,-294.71151958652723,-169.54385929015527,0.0,cruise_missile,2
2,2.0,35116.452740294,20512.815069061093,8095.3949155106375,-293.8213454848535,-169.70124774541569,-0.7693138347632048,cruise_missile,2
2,3.0,34824.49914400424,20342.322869569998,8093.862450743348,-291.9535962897536,-170.4921994910951,-1.5324647672898588,cruise_missile,2
2,4.0,34534.093857567226,20171.968576869895,8091.579119673991,-290.40528643701344,-170.35429270010192,-2.2833310693565245,cruise_missile,2
2,5.0,34244.07537908573,20002.590531972914,8088.563229602367,-290.01847848150095,-169.37804489698007,-3.0158900716238364,cruise_missile,2
2,6.0,33955.658933767016,19834.018473044423,8084.83896276104,-288.4164453187109,-168.57205892848918,-3.7242668413260462,cruise_missile,2
2,7.0,33668.31995418466,19666.462874467612,8080.436181122497,-287.338979582356,-167.55559857681044,-4.4027816385434635,cruise_missile,2
2,8.0,33382.44648378824,19499.525094386958,8075.390185365348,-285.8734703964234,-166.93778008065507,-5.045995757148935,cruise_missile,2
2,9.0,33097.66940163264,19332.195614200515,8069.741429994302,-284.7770821556025,-167.32948018644217,-5.648755371045524,cruise_missile,2
2,10.0,32814.15124360776,19164.75858304511,8063.53519697004,-283.51815802487516,-167.43703115540305,-6.20623302426261,cruise_missile,2
2,11.0,32531.264345499974,18998.434873422124,8056.821230545386,-282.8868981077858,-166.32370962298612,-6.71396642465342,cruise_missile,2
2,12.0,32249.178601553875,18831.02712444136,8049.653336320282,-282.0857439460995,-167.40774898076347,-7.167894225104631,cruise_missile,2
2,13.0,31967.364032993133,18664.650779304226,8042.08894781722,-281.814568560742,-166.3763451371329,-7.564388503061195,cruise_missile,2
2,14.0,31687.549487233387,18498.958882761293,8034.188664138729,-279.8145457597448,-165.69189654293206,-7.900283678491016,cruise_missile,2
2,15.0,31407.63945249299,18333.16246583794,8026.015762496885,-279.91003474039974,-165.79641692335142,-8.172901641844287,cruise_missile,2
2,16.0,31128.4432217609,18167.601585847653,8017.635689600124,-279.1962307320888,-165.56087999028617,-8.380072896760776,cruise_missile,2
2,17.0,30850.851910679943,18002.800805085535,8009.115536043234,-277.59131108095465,-164.8007807621173,-8.520153556890405,cruise_missile,2
2,18.0,30573.768788847057,17838.987570113466,8000.52349797138,-277.0831218328853,-163.81323497206802,-8.592038071854097,cruise_missile,2
2,19.0,30296.405142374202,17674.673070058187,7991.928330377664,-277.3636464728557,-164.3145000552799,-8.595167593715443,cruise_missile,2
2,20.0,30020.64825548116,17509.13022322893,7983.398796445669,-275.7568868930442,-165.54284682925535,-8.529533931994472,cruise_missile,2
2,21.0,29745.99665446675,17343.76555226484,7975.003117363794,-274.6516010144094,-165.36467096409189,-8.395679081875,cruise_missile,2
2,22.0,29472.260891978654,17178.24430489514,7966.808427017301,-273.73576248809553,-165.52124736970103,-8.19469034649309,cruise_missile,2
2,23.0,29199.697118964043,17012.24783983917,7958.880235907581,-272.5637730146126,-165.99646505596868,-7.928191109720072,cruise_missile,2
2,24.0,28927.42552267444,16846.224598226374,7951.281908557214,-272.2715962896047,-166.02324161279589,-7.598327350366717,cruise_missile,2
2,25.0,28655.93622461478,16681.095242295964,7944.074158535255,-271.4892980596596,-165.12935593041175,-7.207750021958607,cruise_missile,2
2,26.0,28386.168008393477,16516.674117730316,7937.314565081336,-269.76821622130296,-164.4211245656467,-6.759593453919711,cruise_missile,2
2,27.0,28117.42205301215,16352.452220330157,7931.0571151214,-268.74595538132866,-164.2218974001583,-6.257449959935602,cruise_missile,2
2,28.0,27849.497910608334,16187.404067906557,7925.3517742541335,-267.9241424038161,-165.0481524236008,-5.7053408672663455,cruise_missile,2
2,29.0,27582.248329056427,16023.564090468848,7920.244090047443,-267.24958155190575,-163.83997743770786,-5.107684206690662,cruise_missile,2
