id,timestep,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,target_type,priority
1,0.0,16473.182502797266,-19587.043014170522,47982.63152190871,-1539.8155934839926,2093.447668956868,-4798.263152190871,Ballistic_Missile,1
1,1.0,14933.526264506014,-17493.99579347011,43179.38020385221,-1539.6562382912527,2093.047220700413,-4803.251318056502,Ballistic_Missile,1
1,2.0,13394.15012610724,-15401.652258466405,38374.82336211078,-1539.376138398773,2092.3435350037043,-4804.556841741436,Ballistic_Missile,1
1,3.0,11855.266586987222,-13310.545691548605,33575.43333753277,-1538.8835391200198,2091.106566917801,-4799.3900245780105,Ballistic_Missile,1
1,4.0,10317.249420179804,-11221.612905687634,28792.514527747007,-1538.0171668074183,2088.9327858609695,-4782.918809785763,Ballistic_Missile,1
1,5.0,8780.754857720494,-9136.49496498979,24045.576972622985,-1536.4945624593092,2085.117940697844,-4746.937555124022,Ballistic_Missile,1
1,6.0,7246.930329179837,-7058.049938950278,19367.563768427826,-1533.8245285406576,2078.445026039511,-4678.013204195157,Ballistic_Missile,1
1,7.0,5717.76614908533,-4991.200880151486,14811.954028088632,-1529.1641800945076,2066.849058798792,-4555.609740339195,Ballistic_Missile,1
1,8.0,4196.664639475993,-2944.260518776853,10459.719020993663,-1521.1015096093367,2046.9403613746324,-4352.235007094968,Ballistic_Missile,1
1,9.0,2689.295425690846,-930.7846409400197,6419.340320202711,-1507.369213785147,2013.4758778368334,-4040.3787007909527,Ballistic_Missile,1
1,10.0,1204.7101367714426,1028.3901016249126,2807.9205178666284,-1484.5852889194034,1959.1747425649323,-3611.4198023360827,Ballistic_Missile,1
1,11.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,12.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,13.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,14.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,15.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,16.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,17.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,18.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,19.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,20.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,21.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,22.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,23.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,24.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,25.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,26.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,27.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,28.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,29.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,30.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,31.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,32.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,33.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,34.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,35.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,36.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,37.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,38.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,39.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,40.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,41.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,42.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,43.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,44.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,45.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,46.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,47.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,48.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,49.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,50.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,51.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,52.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,53.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,54.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,55.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,56.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,57.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,58.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,59.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,60.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,61.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,62.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,63.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,64.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,65.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,66.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,67.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,68.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,69.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,70.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,71.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,72.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,73.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,74.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,75.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,76.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,77.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,78.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,79.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,80.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,81.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,82.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,83.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,84.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,85.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,86.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,87.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,88.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,89.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,90.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,91.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,92.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,93.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,94.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,95.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,96.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,97.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,98.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
1,99.0,,,0.0,0.0,0.0,0.0,Ballistic_Missile,1
2,0.0,32667.502715034192,24339.119083677353,8066.083737511707,-275.0074011300519,-199.92731009968287,0.0,cruise_missile,2
