id,timestep,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,target_type,priority
1,0.0,24610.699559891586,7070.376781950602,48594.918107966536,-2415.319635993856,-567.8453553949533,-4859.491810796653,Ballistic_Missile,1
1,1.0,22198.300619493708,6503.2180865752935,43731.49257793992,-2412.3989403978767,-567.1586953753089,-4863.425530026613,Ballistic_Missile,1
1,2.0,19791.073225984714,5937.275229815005,38868.68294918027,-2407.227393508994,-565.9428567602881,-4862.809628759647,Ballistic_Missile,1
1,3.0,17392.98508712992,5373.481025858189,34014.52541322165,-2398.088138854793,-563.794203956816,-4854.157535958622,Ballistic_Missile,1
1,4.0,15010.978239621454,4813.467558191379,29183.109275317143,-2382.0068475084668,-560.0134676668106,-4831.416137904506,Ballistic_Missile,1
1,5.0,12657.027839566637,4260.050204404494,24398.789931421907,-2353.9504000548172,-553.4173537868844,-4784.319343895238,Ballistic_Missile,1
1,6.0,10351.260955312293,3717.9608691730673,19702.59184669667,-2305.7668842543435,-542.0893352314272,-4696.19808472524,Ballistic_Missile,1
1,7.0,8125.9583991609425,3194.7888210399415,15160.466948128029,-2225.3025561513505,-523.1720481331259,-4542.124898568639,Ballistic_Missile,1
1,8.0,6028.7627476373455,2701.7349029061857,10870.014498127926,-2097.195651523597,-493.0539181337559,-4290.4524500001025,Ballistic_Missile,1
1,9.0,4120.40100619188,2253.0761270057737,6956.069324510324,-1908.3617414454654,-448.65877590041214,-3913.9451736176024,Ballistic_Missile,1
1,10.0,2460.3362180415734,1862.7923461106739,3541.557572025996,-1660.0647881503064,-390.2837808951,-3414.511752484328,Ballistic_Missile,1
1,11.0,1081.693931382801,1538.6714274695548,696.0809619816009,-1378.6422866587723,-324.120918641119,-2845.476610044395,Ballistic_Missile,1
1,12.0,-24.929847996021863,1278.5024776024688,0.0,0.0,0.0,0.0,Ballistic_Missile,1
2,0.0,39244.861580105855,9656.210287649496,8038.79620156086,-331.07326003005716,-77.39829774013232,0.0,cruise_missile,2
2,1.0,38915.50005116037,9580.676595153733,8038.485831948373,-329.3615289454862,-75.53369249576318,-0.3103696124868802,cruise_missile,2
2,2.0,38587.37786552582,9505.328281706461,8037.867577055295,-328.1221856345477,-75.34831344727162,-0.6182548930773111,cruise_missile,2
2,3.0,38260.5880214044,9429.627830693422,8036.946387002223,-326.7898441214205,-75.70045101303884,-0.9211900530727606,cruise_missile,2
2,4.0,37935.04815121811,9355.687607646212,8035.7296379680465,-325.5398701862952,-73.94022304721038,-1.2167490341759621,cruise_missile,2
2,5.0,37611.21946343137,9281.875388109838,8034.227072969205,-323.82868778673696,-73.81221953637416,-1.5025649988411784,cruise_missile,2
2,6.0,37288.48796685317,9208.922846305077,8032.45072362901,-322.73149657819704,-72.95254180476141,-1.7763493401955328,cruise_missile,2
2,7.0,36967.63463550574,9135.212468403668,8030.414813571939,-320.8533313474362,-73.71037790140957,-2.0359100570715145,cruise_missile,2
2,8.0,36648.31978202209,9060.787285103359,8028.135644226888,-319.3148534836511,-74.42518330030836,-2.2791693450511574,cruise_missile,2
2,9.0,36329.728163033265,8985.450543781815,8025.631463965847,-318.59161898882604,-75.33674132154368,-2.504180261041515,cruise_missile,2
2,10.0,36011.88523991271,8910.169316530179,8022.922321639131,-317.8429231205498,-75.28122725163587,-2.709142326715632,cruise_missile,2
2,11.0,35694.899843148116,8835.235168584624,8020.029905694043,-316.98539676460086,-74.93414794555437,-2.8924159450884575,cruise_missile,2
2,12.0,35379.2205000723,8760.436445011535,8016.977370179575,-315.6793430758158,-74.79872357308918,-3.0525355144679316,cruise_missile,2
2,13.0,35064.19823611605,8684.859893431496,8013.789149044642,-315.02226395625144,-75.57655158004013,-3.1882211349333867,cruise_missile,2
2,14.0,34749.63592890726,8609.356604549099,8010.490760230397,-314.5623072087919,-75.50328888239754,-3.29838881424408,cruise_missile,2
2,15.0,34435.97939046461,8533.816762491033,8007.1086011378375,-313.6565384426523,-75.53984205806609,-3.382159092560402,cruise_missile,2
2,16.0,34123.63301630391,8458.537483471924,8003.669737119382,-312.346374160698,-75.27927901910907,-3.4388640184547827,cruise_missile,2
2,17.0,33812.27224426505,8383.531116130624,8000.201684697104,-311.3607720388632,-75.00636734130103,-3.4680524222788955,cruise_missile,2
2,18.0,33501.62755328349,8307.654777385953,7996.732191250187,-310.6446909815557,-75.8763387446699,-3.4694934469175522,cruise_missile,2
2,19.0,33192.60784672423,8231.717573510692,7993.289012940013,-309.0197065592601,-75.93720387526072,-3.4431783101738596,cruise_missile,2
2,20.0,32885.83874053567,8155.490478928928,7989.899692652641,-306.76910618856056,-76.22709458176459,-3.3893202873727004,cruise_missile,2
2,21.0,32579.96401188244,8078.844669998354,7986.5913397355225,-305.8747286532311,-76.64580893057307,-3.3083529171181776,cruise_missile,2
2,22.0,32274.57085778061,8002.232411019992,7983.390413288146,-305.3931541018276,-76.61225897836287,-3.2009264473767556,cruise_missile,2
2,23.0,31970.154694027602,7925.331605967361,7980.32251073508,-304.41616375300976,-76.9008050526309,-3.067902553066154,cruise_missile,2
2,24.0,31667.274484446498,7848.815067014281,7977.41216336508,-302.88020958110434,-76.51653895307932,-2.9103473700000047,cruise_missile,2
2,25.0,31365.105420274223,7772.118055232378,7974.682640461815,-302.16906417227386,-76.69701178190397,-2.729522903265241,cruise_missile,2
2,26.0,31064.965012799672,7694.494727275542,7972.15576358102,-300.1404074745506,-77.62332795683558,-2.5268768807943265,cruise_missile,2
2,27.0,30766.024277323653,7618.594158562509,7969.851732446074,-298.9407354760184,-75.90056871303277,-2.3040311349465625,cruise_missile,2
2,28.0,30468.83182453796,7543.456566215899,7967.7889638398265,-297.19245278569497,-75.1375923466091,-2.0627686062472845,cruise_missile,2
